#label	FDA_lab_id	HHS_region	IFSAC_category	LibraryLayout	PFGE_PrimaryEnzyme_pattern	PFGE_SecondaryEnzyme_pattern	Platform	Run	asm_acc	asm_level	asm_stats_contig_n50	asm_stats_length_bp	asm_stats_n_contig	assembly_method	attribute_package	bioproject_acc	bioproject_center	biosample_acc	isolate_identifiers	collected_by	collection_date	epi_type	fullasm_id	geo_loc_name	host	host_disease	isolation_source	lat_lon	ontological_term	outbreak	sample_name	scientific_name	serovar	source_type	species_taxid	sra_center	sra_release_date	strain	sequenced_by	project_name	target_acc	target_creation_date	taxid	wgs_acc_prefix	wgs_master_acc	minsame	mindiff	computed_types	number_drugs_resistant	number_drugs_intermediate	number_drugs_susceptible	number_drugs_tested	number_amr_genes	number_core_amr_genes	AST_phenotypes	AMR_genotypes	AMR_genotypes_core	number_stress_genes	stress_genotypes	number_virulence_genes	virulence_genotypes	amrfinder_version	refgene_db_version	amrfinder_analysis_type	amrfinder_applied
PDT001160850.1|SAMEA4392607|GCA_029157545.1|Aeromonas salmonicida||salmonicida|Generic	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	ERR1593860	GCA_029157545.1	Contig	97313	5112943	121	SKESA v. 2.2	Generic	PRJEB15222	Centre for Genomic Epidemiology, National Food Institute, Technical University of Denmark (DTU), Denmark	SAMEA4392607	"960906-1/11","ERS1304056","salmonicida"	DTU	1996	NULL	41410708	Denmark	Oncorhynchus mykiss	NULL	NULL	NULL	NULL	NULL	NULL	Aeromonas salmonicida	NULL	NULL	645	CENTRE FOR GENOMIC EPIDEMIOLOGY, NATIONAL FOOD INS	2017-03-03	salmonicida	NULL	NULL	PDT001160850.1	2021-10-25	645	DANWKX	DANWKX000000000.1	NULL	NULL	NULL	0	0	0	0	7	7	NULL	"ampC=HMM,blaOXA=PARTIAL,cphA,mcr-3,mcr-3=HMM,mcr-3=PARTIAL_END_OF_CONTIG,vat=HMM"	"ampC=HMM,blaOXA=PARTIAL,cphA,mcr-3,mcr-3=HMM,mcr-3=PARTIAL_END_OF_CONTIG,vat=HMM"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001160851.1|SAMEA4392608|GCA_029162145.1|Aeromonas salmonicida||salmonicida|Generic	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	ERR1593861	GCA_029162145.1	Contig	99323	5122716	117	SKESA v. 2.2	Generic	PRJEB15222	Centre for Genomic Epidemiology, National Food Institute, Technical University of Denmark (DTU), Denmark	SAMEA4392608	"960906-1/16","ERS1304057","salmonicida"	DTU	1996	NULL	41415308	Denmark	Oncorhynchus mykiss	NULL	NULL	NULL	NULL	NULL	NULL	Aeromonas salmonicida	NULL	NULL	645	CENTRE FOR GENOMIC EPIDEMIOLOGY, NATIONAL FOOD INS	2017-03-03	salmonicida	NULL	NULL	PDT001160851.1	2021-10-25	645	DANWTR	DANWTR000000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"blaOXA=PARTIAL,cphA"	"blaOXA=PARTIAL,cphA"	0	NULL	0	NULL	3.10.16	2021-09-30.1	NUCLEOTIDE	1
PDT001160852.1|SAMEA4392609|GCA_029159765.1|Aeromonas salmonicida||salmonicida|Generic	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	ERR1593862	GCA_029159765.1	Contig	98490	4952599	127	SKESA v. 2.2	Generic	PRJEB15222	Centre for Genomic Epidemiology, National Food Institute, Technical University of Denmark (DTU), Denmark	SAMEA4392609	"970618-1/1","ERS1304058","salmonicida"	DTU	1997	NULL	41412938	Denmark	Oncorhynchus mykiss	NULL	NULL	NULL	NULL	NULL	NULL	Aeromonas salmonicida	NULL	NULL	645	CENTRE FOR GENOMIC EPIDEMIOLOGY, NATIONAL FOOD INS	2017-03-03	salmonicida	NULL	NULL	PDT001160852.1	2021-10-25	645	DANWPB	DANWPB000000000.1	NULL	NULL	NULL	0	0	0	0	5	5	NULL	"aadA1,blaOXA=PARTIAL,cphA,dfrA1,sul1"	"aadA1,blaOXA=PARTIAL,cphA,dfrA1,sul1"	1	"qacEdelta1"	0	NULL	3.10.16	2021-09-30.1	NUCLEOTIDE	1
PDT001160853.1|SAMEA4392610|GCA_029157525.1|Aeromonas salmonicida||salmonicida|Generic	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	ERR1593863	GCA_029157525.1	Contig	102898	5023948	120	SKESA v. 2.2	Generic	PRJEB15222	Centre for Genomic Epidemiology, National Food Institute, Technical University of Denmark (DTU), Denmark	SAMEA4392610	"970619-1/13","ERS1304059","salmonicida"	DTU	1997	NULL	41410698	Denmark	Oncorhynchus mykiss	NULL	NULL	NULL	NULL	NULL	NULL	Aeromonas salmonicida	NULL	NULL	645	CENTRE FOR GENOMIC EPIDEMIOLOGY, NATIONAL FOOD INS	2017-03-03	salmonicida	NULL	NULL	PDT001160853.1	2021-10-25	645	DANWKW	DANWKW000000000.1	NULL	NULL	NULL	0	0	0	0	7	7	NULL	"ampC=HMM,blaOXA=PARTIAL,cphA,mcr-3,mcr-3=HMM,mcr-3=PARTIAL_END_OF_CONTIG,vat=HMM"	"ampC=HMM,blaOXA=PARTIAL,cphA,mcr-3,mcr-3=HMM,mcr-3=PARTIAL_END_OF_CONTIG,vat=HMM"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001160854.1|SAMEA4392611|GCA_029159745.1|Aeromonas salmonicida||salmonicida|Generic	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	ERR1593864	GCA_029159745.1	Contig	97354	5156903	153	SKESA v. 2.2	Generic	PRJEB15222	Centre for Genomic Epidemiology, National Food Institute, Technical University of Denmark (DTU), Denmark	SAMEA4392611	"970812-1/1A","ERS1304060","salmonicida"	DTU	1997	NULL	41412928	Denmark	Oncorhynchus mykiss	NULL	NULL	NULL	NULL	NULL	NULL	Aeromonas salmonicida	NULL	NULL	645	CENTRE FOR GENOMIC EPIDEMIOLOGY, NATIONAL FOOD INS	2017-03-03	salmonicida	NULL	NULL	PDT001160854.1	2021-10-25	645	DANWPC	DANWPC000000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"blaOXA=PARTIAL,cphA"	"blaOXA=PARTIAL,cphA"	0	NULL	0	NULL	3.10.36	2022-08-09.1	NUCLEOTIDE	1
PDT001160855.1|SAMEA4392612|GCA_029157505.1|Aeromonas salmonicida||salmonicida|Generic	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	ERR1593865	GCA_029157505.1	Contig	99323	5133568	118	SKESA v. 2.2	Generic	PRJEB15222	Centre for Genomic Epidemiology, National Food Institute, Technical University of Denmark (DTU), Denmark	SAMEA4392612	"980617-1/2A","ERS1304061","salmonicida"	DTU	1998	NULL	41410668	Denmark	Oncorhynchus mykiss	NULL	NULL	NULL	NULL	NULL	NULL	Aeromonas salmonicida	NULL	NULL	645	CENTRE FOR GENOMIC EPIDEMIOLOGY, NATIONAL FOOD INS	2017-03-03	salmonicida	NULL	NULL	PDT001160855.1	2021-10-25	645	DANWKV	DANWKV000000000.1	NULL	NULL	NULL	0	0	0	0	7	7	NULL	"ampC=HMM,blaOXA=PARTIAL,cphA,mcr-3,mcr-3=HMM,mcr-3=PARTIAL_END_OF_CONTIG,vat=HMM"	"ampC=HMM,blaOXA=PARTIAL,cphA,mcr-3,mcr-3=HMM,mcr-3=PARTIAL_END_OF_CONTIG,vat=HMM"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001160856.1|SAMEA4392613|GCA_029159785.1|Aeromonas salmonicida||salmonicida|Generic	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	ERR1593866	GCA_029159785.1	Contig	102852	5078796	122	SKESA v. 2.2	Generic	PRJEB15222	Centre for Genomic Epidemiology, National Food Institute, Technical University of Denmark (DTU), Denmark	SAMEA4392613	"990804-1/3B","ERS1304062","salmonicida"	DTU	1999	NULL	41412948	Denmark	Oncorhynchus mykiss	NULL	NULL	NULL	NULL	NULL	NULL	Aeromonas salmonicida	NULL	NULL	645	CENTRE FOR GENOMIC EPIDEMIOLOGY, NATIONAL FOOD INS	2017-03-03	salmonicida	NULL	NULL	PDT001160856.1	2021-10-25	645	DANWPA	DANWPA000000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"blaOXA=PARTIAL,cphA"	"blaOXA=PARTIAL,cphA"	0	NULL	0	NULL	3.10.16	2021-09-30.1	NUCLEOTIDE	1
PDT001160857.1|SAMEA4392614|GCA_029157465.1|Aeromonas salmonicida||salmonicida|Generic	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	ERR1593867	GCA_029157465.1	Contig	98490	5133953	123	SKESA v. 2.2	Generic	PRJEB15222	Centre for Genomic Epidemiology, National Food Institute, Technical University of Denmark (DTU), Denmark	SAMEA4392614	"990811-1/8","ERS1304063","salmonicida"	DTU	1999	NULL	41410628	Denmark	Oncorhynchus mykiss	NULL	NULL	NULL	NULL	NULL	NULL	Aeromonas salmonicida	NULL	NULL	645	CENTRE FOR GENOMIC EPIDEMIOLOGY, NATIONAL FOOD INS	2017-03-03	salmonicida	NULL	NULL	PDT001160857.1	2021-10-25	645	DANWKU	DANWKU000000000.1	NULL	NULL	NULL	0	0	0	0	7	7	NULL	"ampC=HMM,blaOXA=PARTIAL,cphA,mcr-3,mcr-3=HMM,mcr-3=PARTIAL_END_OF_CONTIG,vat=HMM"	"ampC=HMM,blaOXA=PARTIAL,cphA,mcr-3,mcr-3=HMM,mcr-3=PARTIAL_END_OF_CONTIG,vat=HMM"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001160858.1|SAMEA4392615|GCA_029157485.1|Aeromonas salmonicida||salmonicida|Generic	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	ERR1593868	GCA_029157485.1	Contig	97354	5104404	135	SKESA v. 2.2	Generic	PRJEB15222	Centre for Genomic Epidemiology, National Food Institute, Technical University of Denmark (DTU), Denmark	SAMEA4392615	"990909-1/1A","ERS1304064","salmonicida"	DTU	1999	NULL	41410648	Denmark	Oncorhynchus mykiss	NULL	NULL	NULL	NULL	NULL	NULL	Aeromonas salmonicida	NULL	NULL	645	CENTRE FOR GENOMIC EPIDEMIOLOGY, NATIONAL FOOD INS	2017-03-03	salmonicida	NULL	NULL	PDT001160858.1	2021-10-25	645	DANWKT	DANWKT000000000.1	NULL	NULL	NULL	0	0	0	0	7	7	NULL	"ampC=HMM,blaOXA=PARTIAL,cphA,mcr-3,mcr-3=HMM,mcr-3=PARTIAL_END_OF_CONTIG,vat=HMM"	"ampC=HMM,blaOXA=PARTIAL,cphA,mcr-3,mcr-3=HMM,mcr-3=PARTIAL_END_OF_CONTIG,vat=HMM"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001160859.1|SAMEA4392616|GCA_029159685.1|Aeromonas salmonicida||salmonicida|Generic	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	ERR1593869	GCA_029159685.1	Contig	98490	5034014	123	SKESA v. 2.2	Generic	PRJEB15222	Centre for Genomic Epidemiology, National Food Institute, Technical University of Denmark (DTU), Denmark	SAMEA4392616	"ERS1304065","NCIMB 1102","salmonicida"	DTU	1953	NULL	41412848	United Kingdom	Salmo salar	NULL	NULL	NULL	NULL	NULL	NULL	Aeromonas salmonicida	NULL	NULL	645	CENTRE FOR GENOMIC EPIDEMIOLOGY, NATIONAL FOOD INS	2017-03-03	salmonicida	NULL	NULL	PDT001160859.1	2021-10-25	645	DANWOZ	DANWOZ000000000.1	NULL	NULL	NULL	0	0	0	0	8	8	NULL	"ampC=HMM,blaOXA=PARTIAL,cphA,mcr-3,mcr-3=HMM,mcr-3=PARTIAL_END_OF_CONTIG,qnrB=PARTIAL_END_OF_CONTIG,vat=HMM"	"ampC=HMM,blaOXA=PARTIAL,cphA,mcr-3,mcr-3=HMM,mcr-3=PARTIAL_END_OF_CONTIG,qnrB=PARTIAL_END_OF_CONTIG,vat=HMM"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001160860.1|SAMN17105852|GCA_029159705.1|Aeromonas salmonicida||OTH-19-VL-OH-WA-0027|Pathogen: environmental/food/other	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR13280252	GCA_029159705.1	Contig	105253	4733191	111	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA481353	Vet-LIRN-CVM-FDA	SAMN17105852	"OTH-19-VL-OH-WA-0027","SRS7904783"	WADDL	2019-09	environmental/other	41412868	USA:WA	NULL	NULL	Kidney (Oncorhynchus tshawytscha)	NULL	NULL	NULL	OTH-19-VL-OH-WA-0027	Aeromonas salmonicida	NULL	NULL	645	NYVETLIRN	2020-12-21	OTH-19-VL-OH-WA-0027	NULL	NULL	PDT001160860.1	2021-10-25	645	ABKYYE	ABKYYE000000000.1	NULL	NULL	NULL	0	0	0	0	7	7	NULL	"ampC=HMM,blaOXA=PARTIAL,cphA,mcr-3,mcr-3=HMM,mcr-3=PARTIAL_END_OF_CONTIG,vat=HMM"	"ampC=HMM,blaOXA=PARTIAL,cphA,mcr-3,mcr-3=HMM,mcr-3=PARTIAL_END_OF_CONTIG,vat=HMM"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001160861.1|SAMN17105866|GCA_029157445.1|Aeromonas salmonicida||OTH-19-VL-OH-WA-0053|Pathogen: environmental/food/other	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR13280260	GCA_029157445.1	Contig	99323	4972700	112	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA481353	Vet-LIRN-CVM-FDA	SAMN17105866	"OTH-19-VL-OH-WA-0053","SRS7904775"	WADDL	2019-11	environmental/other	41410608	USA:NM	NULL	NULL	Kidney and Spleen pool (Oncorhynchus mykiss)	NULL	NULL	NULL	OTH-19-VL-OH-WA-0053	Aeromonas salmonicida	NULL	NULL	645	NYVETLIRN	2020-12-21	OTH-19-VL-OH-WA-0053	NULL	NULL	PDT001160861.1	2021-10-25	645	ABKYYC	ABKYYC000000000.1	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"ampC=HMM,blaOXA=PARTIAL,cphA,vat=HMM"	"ampC=HMM,blaOXA=PARTIAL,cphA,vat=HMM"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001160862.1|SAMN17105862|GCA_029158765.1|Aeromonas salmonicida||OTH-19-VL-OH-WA-0045|Pathogen: environmental/food/other	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR13280264	GCA_029158765.1	Contig	100409	4798010	123	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA481353	Vet-LIRN-CVM-FDA	SAMN17105862	"OTH-19-VL-OH-WA-0045","SRS7904771"	WADDL	2019-10	environmental/other	41411928	USA:CO	NULL	NULL	Kidney and Spleen pool (Oncorhynchus tshawytscha)	NULL	NULL	NULL	OTH-19-VL-OH-WA-0045	Aeromonas salmonicida	NULL	NULL	645	NYVETLIRN	2020-12-21	OTH-19-VL-OH-WA-0045	NULL	NULL	PDT001160862.1	2021-10-25	645	ABKYYD	ABKYYD000000000.1	NULL	NULL	NULL	0	0	0	0	7	7	NULL	"ampC=HMM,blaOXA=PARTIAL,cphA,mcr-3,mcr-3=HMM,mcr-3=PARTIAL_END_OF_CONTIG,vat=HMM"	"ampC=HMM,blaOXA=PARTIAL,cphA,mcr-3,mcr-3=HMM,mcr-3=PARTIAL_END_OF_CONTIG,vat=HMM"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001160863.1|SAMN17106102|GCA_029157405.1|Aeromonas bestiarum||OTH-19-VL-WA-NY-0077|Pathogen: environmental/food/other	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR13288073	GCA_029157405.1	Contig	203522	4858983	55	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA481358	Vet-LIRN-CVM-FDA	SAMN17106102	"OTH-19-VL-WA-NY-0077","SRS7911786"	NY	2019-07	environmental/other	41410568	USA:NY	NULL	NULL	Feces (Onchorhynchus mykiss)	NULL	NULL	NULL	OTH-19-VL-WA-NY-0077	Aeromonas bestiarum	NULL	NULL	105751	NYVETLIRN	2020-12-22	OTH-19-VL-WA-NY-0077	NULL	NULL	PDT001160863.1	2021-10-25	105751	ABKYYB	ABKYYB000000000.1	NULL	NULL	NULL	0	0	0	0	5	5	NULL	"ampC=HMM,blaOXA,cphA1,fos=HMM,vat=HMM"	"ampC=HMM,blaOXA,cphA1,fos=HMM,vat=HMM"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001160864.1|SAMN07305311|GCA_029156785.1|Aeromonas salmonicida|||Pathogen: environmental/food/other	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR5796569	GCA_029156785.1	Contig	42860	4700279	248	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA392703	Institute of Microbiology Chinese Academy of Sciences	SAMN07305311	"S12","SRS2331495"	Xiaochen Du	2013-06	environmental/other	41409948	China: Yantai	NULL	NULL	The RAS Atlantic Salmon facility	37.52 N 121.39 E	NULL	NULL	S12	Aeromonas salmonicida	NULL	NULL	645	INSTITUTE OF MICROBIOLOGY CHINESE ACADEMY OF SCIENCES	2017-07-01	NULL	NULL	NULL	PDT001160864.1	2021-10-25	645	DANWJK	DANWJK000000000.1	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"ampC=HMM,blaOXA,cphA=PARTIAL_END_OF_CONTIG,floR"	"ampC=HMM,blaOXA,cphA=PARTIAL_END_OF_CONTIG,floR"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001160865.1|SAMN07305360|GCA_029156725.1|Aeromonas salmonicida|||Pathogen: environmental/food/other	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR5796570	GCA_029156725.1	Contig	44178	4935970	277	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA392703	Institute of Microbiology Chinese Academy of Sciences	SAMN07305360	"S132","SRS2331493"	Xiaochen Du	2015-08	environmental/other	41409898	China: Yantai	NULL	NULL	The RAS Atlantic Salmon facility	37.52 N 121.39 E	NULL	NULL	S132	Aeromonas salmonicida	NULL	NULL	645	INSTITUTE OF MICROBIOLOGY CHINESE ACADEMY OF SCIENCES	2017-07-01	NULL	NULL	NULL	PDT001160865.1	2021-10-25	645	DANWJL	DANWJL000000000.1	NULL	NULL	NULL	0	0	0	0	21	21	NULL	"aac(6')-Ib,aac(6')-Ib-cr5,aac(6')-Ib4,aadA1,ampC=HMM,blaOXA,blaOXA-1,blaOXA-10,catB3,cmlA5,cphA=PARTIAL_END_OF_CONTIG,dfrA14,floR,mph(E),msr(E),qnrVC4,sul1,tet(E),tmexC,tmexD,toprJ1"	"aac(6')-Ib,aac(6')-Ib-cr5,aac(6')-Ib4,aadA1,ampC=HMM,blaOXA,blaOXA-1,blaOXA-10,catB3,cmlA5,cphA=PARTIAL_END_OF_CONTIG,dfrA14,floR,mph(E),msr(E),qnrVC4,sul1,tet(E),tmexC,tmexD,toprJ1"	9	"arsC=HMM,arsD=HMM,merA,merD,merE,merP,merR,merT,qacEdelta1"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001160866.1|SAMN07305352|GCA_029156745.1|Aeromonas salmonicida|||Pathogen: environmental/food/other	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR5796571	GCA_029156745.1	Contig	44178	4647113	243	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA392703	Institute of Microbiology Chinese Academy of Sciences	SAMN07305352	"S128","SRS2331494"	Xiaochen Du	2015-08	environmental/other	41409908	China: Yantai	NULL	NULL	The RAS Atlantic Salmon facility	37.52 N 121.39 E	NULL	NULL	S128	Aeromonas salmonicida	NULL	NULL	645	INSTITUTE OF MICROBIOLOGY CHINESE ACADEMY OF SCIENCES	2017-07-01	NULL	NULL	NULL	PDT001160866.1	2021-10-25	645	DANWJN	DANWJN000000000.1	NULL	NULL	NULL	0	0	0	0	3	3	NULL	"ampC=HMM,blaOXA,cphA=PARTIAL_END_OF_CONTIG"	"ampC=HMM,blaOXA,cphA=PARTIAL_END_OF_CONTIG"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001160867.1|SAMN07305353|GCA_029156685.1|Aeromonas salmonicida|||Pathogen: environmental/food/other	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR5796572	GCA_029156685.1	Contig	44178	4868827	262	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA392703	Institute of Microbiology Chinese Academy of Sciences	SAMN07305353	"S103","SRS2331492"	Xiaochen Du	2015-08	environmental/other	41409848	China: Yantai	NULL	NULL	The RAS Atlantic Salmon facility	37.52 N 121.39 E	NULL	NULL	S103	Aeromonas salmonicida	NULL	NULL	645	INSTITUTE OF MICROBIOLOGY CHINESE ACADEMY OF SCIENCES	2017-07-01	NULL	NULL	NULL	PDT001160867.1	2021-10-25	645	DANWJJ	DANWJJ000000000.1	NULL	NULL	NULL	0	0	0	0	20	20	NULL	"aac(6')-Ib,aac(6')-Ib-cr5,aac(6')-Ib4,aadA1,ampC=HMM,blaOXA,blaOXA-1,blaOXA-10,catB3,cmlA5,cphA=PARTIAL_END_OF_CONTIG,dfrA14,mph(E),msr(E),qnrVC4,sul1,tet(E),tmexC,tmexD,toprJ1"	"aac(6')-Ib,aac(6')-Ib-cr5,aac(6')-Ib4,aadA1,ampC=HMM,blaOXA,blaOXA-1,blaOXA-10,catB3,cmlA5,cphA=PARTIAL_END_OF_CONTIG,dfrA14,mph(E),msr(E),qnrVC4,sul1,tet(E),tmexC,tmexD,toprJ1"	9	"arsC=HMM,arsD=HMM,merA,merD,merE,merP,merR,merT,qacEdelta1"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001160868.1|SAMN07305337|GCA_029156665.1|Aeromonas salmonicida|||Pathogen: environmental/food/other	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR5796573	GCA_029156665.1	Contig	44178	4637626	239	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA392703	Institute of Microbiology Chinese Academy of Sciences	SAMN07305337	"S56","SRS2331491"	Xiaochen Du	2015-01	environmental/other	41409828	China: Yantai	NULL	NULL	The RAS Atlantic Salmon facility	37.52 N 121.39 E	NULL	NULL	S56	Aeromonas salmonicida	NULL	NULL	645	INSTITUTE OF MICROBIOLOGY CHINESE ACADEMY OF SCIENCES	2017-07-01	NULL	NULL	NULL	PDT001160868.1	2021-10-25	645	DANWJI	DANWJI000000000.1	NULL	NULL	NULL	0	0	0	0	3	3	NULL	"ampC=HMM,blaOXA,cphA=PARTIAL_END_OF_CONTIG"	"ampC=HMM,blaOXA,cphA=PARTIAL_END_OF_CONTIG"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001160869.1|SAMN07305349|GCA_029156705.1|Aeromonas salmonicida|||Pathogen: environmental/food/other	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR5796574	GCA_029156705.1	Contig	44239	4869972	257	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA392703	Institute of Microbiology Chinese Academy of Sciences	SAMN07305349	"S46","SRS2331490"	Xiaochen Du	2015-03	environmental/other	41409868	China: Yantai	NULL	NULL	The RAS Atlantic Salmon facility	37.52 N 121.39 E	NULL	NULL	S46	Aeromonas salmonicida	NULL	NULL	645	INSTITUTE OF MICROBIOLOGY CHINESE ACADEMY OF SCIENCES	2017-07-01	NULL	NULL	NULL	PDT001160869.1	2021-10-25	645	DANWJH	DANWJH000000000.1	NULL	NULL	NULL	0	0	0	0	20	20	NULL	"aac(6')-Ib,aac(6')-Ib-cr5,aac(6')-Ib4,aadA1,ampC=HMM,blaOXA,blaOXA-1,blaOXA-10,catB3,cmlA5,cphA=PARTIAL_END_OF_CONTIG,dfrA14,mph(E),msr(E),qnrVC4,sul1,tet(E),tmexC,tmexD,toprJ1"	"aac(6')-Ib,aac(6')-Ib-cr5,aac(6')-Ib4,aadA1,ampC=HMM,blaOXA,blaOXA-1,blaOXA-10,catB3,cmlA5,cphA=PARTIAL_END_OF_CONTIG,dfrA14,mph(E),msr(E),qnrVC4,sul1,tet(E),tmexC,tmexD,toprJ1"	9	"arsC=HMM,arsD=HMM,merA,merD,merE,merP,merR,merT,qacEdelta1"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001160870.1|SAMN07305350|GCA_029156645.1|Aeromonas salmonicida|||Pathogen: environmental/food/other	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR5796575	GCA_029156645.1	Contig	44238	4878994	260	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA392703	Institute of Microbiology Chinese Academy of Sciences	SAMN07305350	"S53","SRS2331489"	Xiaochen Du	2015-03	environmental/other	41409808	China: Yantai	NULL	NULL	The RAS Atlantic Salmon facility	37.52 N 121.39 E	NULL	NULL	S53	Aeromonas salmonicida	NULL	NULL	645	INSTITUTE OF MICROBIOLOGY CHINESE ACADEMY OF SCIENCES	2017-07-01	NULL	NULL	NULL	PDT001160870.1	2021-10-25	645	DANWJG	DANWJG000000000.1	NULL	NULL	NULL	0	0	0	0	21	21	NULL	"aac(6')-Ib,aac(6')-Ib-cr5,aac(6')-Ib4,aadA1,ampC=HMM,blaOXA,blaOXA-1,blaOXA-10,catB3,cmlA5,cphA=PARTIAL_END_OF_CONTIG,dfrA14,floR,mph(E),msr(E),qnrVC4,sul1,tet(E),tmexC,tmexD,toprJ1"	"aac(6')-Ib,aac(6')-Ib-cr5,aac(6')-Ib4,aadA1,ampC=HMM,blaOXA,blaOXA-1,blaOXA-10,catB3,cmlA5,cphA=PARTIAL_END_OF_CONTIG,dfrA14,floR,mph(E),msr(E),qnrVC4,sul1,tet(E),tmexC,tmexD,toprJ1"	9	"arsC=HMM,arsD=HMM,merA,merD,merE,merP,merR,merT,qacEdelta1"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001160871.1|SAMN07305351|GCA_029156625.1|Aeromonas salmonicida|||Pathogen: environmental/food/other	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR5796576	GCA_029156625.1	Contig	44178	4648153	242	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA392703	Institute of Microbiology Chinese Academy of Sciences	SAMN07305351	"S127","SRS2331488"	Xiaochen Du	2015-08	environmental/other	41409788	China: Yantai	NULL	NULL	The RAS Atlantic Salmon facility	37.52 N 121.39 E	NULL	NULL	S127	Aeromonas salmonicida	NULL	NULL	645	INSTITUTE OF MICROBIOLOGY CHINESE ACADEMY OF SCIENCES	2017-07-01	NULL	NULL	NULL	PDT001160871.1	2021-10-25	645	DANWJF	DANWJF000000000.1	NULL	NULL	NULL	0	0	0	0	3	3	NULL	"ampC=HMM,blaOXA,cphA=PARTIAL_END_OF_CONTIG"	"ampC=HMM,blaOXA,cphA=PARTIAL_END_OF_CONTIG"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
