#label	FDA_lab_id	HHS_region	IFSAC_category	LibraryLayout	PFGE_PrimaryEnzyme_pattern	PFGE_SecondaryEnzyme_pattern	Platform	Run	asm_acc	asm_level	asm_stats_contig_n50	asm_stats_length_bp	asm_stats_n_contig	assembly_method	attribute_package	bioproject_acc	bioproject_center	biosample_acc	isolate_identifiers	collected_by	collection_date	epi_type	fullasm_id	geo_loc_name	host	host_disease	isolation_source	lat_lon	ontological_term	outbreak	sample_name	scientific_name	serovar	source_type	species_taxid	sra_center	sra_release_date	strain	sequenced_by	project_name	target_acc	target_creation_date	taxid	wgs_acc_prefix	wgs_master_acc	minsame	mindiff	computed_types	number_drugs_resistant	number_drugs_intermediate	number_drugs_susceptible	number_drugs_tested	number_amr_genes	number_core_amr_genes	AST_phenotypes	AMR_genotypes	AMR_genotypes_core	number_stress_genes	stress_genotypes	number_virulence_genes	virulence_genotypes	amrfinder_version	refgene_db_version	amrfinder_analysis_type	amrfinder_applied
PDT000335651.2|SAMN09395764|GCA_003256685.1|Burkholderia multivorans||Bmul_CF170.10f|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_003256685.1	Scaffold	165507	6440490	115	CLC v. 8.0.1	Pathogen: clinical or host-associated	PRJNA475602	University of Toronto	SAMN09395764	"Bmul_CF170.10f"	Shawn Clark	2012-08-08	clinical	6695488	Canada:Toronto	Homo sapiens	cystic fibrosis	sputum	43.653650 N 79.377806 W	NULL	NULL	Bmul_CF170.10f	Burkholderia multivorans	NULL	NULL	87883	NULL	NULL	Bmul_CF170.10f	NULL	NULL	PDT000335651.2	2018-06-19	87883	QLAW	QLAW00000000.1	NULL	NULL	NULL	0	0	0	0	4	3	NULL	"abaF,ampC=HMM,bla=HMM,blaPEN-A=MISTRANSLATION"	"ampC=HMM,bla=HMM,blaPEN-A=MISTRANSLATION"	0	NULL	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000335652.2|SAMN09395779|GCA_003256695.1|Burkholderia multivorans||Bmul_CF170.10g|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_003256695.1	Scaffold	176745	6260207	170	CLC v. 8.0.1	Pathogen: clinical or host-associated	PRJNA475602	University of Toronto	SAMN09395779	"Bmul_CF170.10g"	Shawn Clark	2012-08-08	clinical	6695498	Canada:Toronto	Homo sapiens	cystic fibrosis	sputum	43.653650 N 79.377806 W	NULL	NULL	Bmul_CF170.10g	Burkholderia multivorans	NULL	NULL	87883	NULL	NULL	Bmul_CF170.10g	NULL	NULL	PDT000335652.2	2018-06-19	87883	QLAV	QLAV00000000.1	NULL	NULL	NULL	0	0	0	0	4	3	NULL	"abaF,ampC=HMM,bla=HMM,blaPEN-A=MISTRANSLATION"	"ampC=HMM,bla=HMM,blaPEN-A=MISTRANSLATION"	0	NULL	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000335654.2|SAMN09396047|GCA_003256735.1|Burkholderia multivorans||Bmul_CF170.11a|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_003256735.1	Scaffold	197738	6446006	105	CLC v. 8.0.1	Pathogen: clinical or host-associated	PRJNA475602	University of Toronto	SAMN09396047	"Bmul_CF170.11a"	Shawn Clark	2015-03-23	clinical	6695548	Canada:Toronto	Homo sapiens	cystic fibrosis	sputum	43.653650 N 79.377806 W	NULL	NULL	Bmul_CF170.11a	Burkholderia multivorans	NULL	NULL	87883	NULL	NULL	Bmul_CF170.11a	NULL	NULL	PDT000335654.2	2018-06-19	87883	QLAR	QLAR00000000.1	NULL	NULL	NULL	0	0	0	0	4	3	NULL	"abaF,ampC=HMM,bla=HMM,blaPEN-A=MISTRANSLATION"	"ampC=HMM,bla=HMM,blaPEN-A=MISTRANSLATION"	0	NULL	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000335655.2|SAMN09395910|GCA_003256725.1|Burkholderia multivorans||Bmul_CF170.10i|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_003256725.1	Scaffold	161623	6253653	153	CLC v. 8.0.1	Pathogen: clinical or host-associated	PRJNA475602	University of Toronto	SAMN09395910	"Bmul_CF170.10i"	Shawn Clark	2012-08-08	clinical	6695558	Canada:Toronto	Homo sapiens	cystic fibrosis	sputum	43.653650 N 79.377806 W	NULL	NULL	Bmul_CF170.10i	Burkholderia multivorans	NULL	NULL	87883	NULL	NULL	Bmul_CF170.10i	NULL	NULL	PDT000335655.2	2018-06-19	87883	QLAT	QLAT00000000.1	NULL	NULL	NULL	0	0	0	0	4	3	NULL	"abaF,ampC=HMM,bla=HMM,blaPEN-A=MISTRANSLATION"	"ampC=HMM,bla=HMM,blaPEN-A=MISTRANSLATION"	0	NULL	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000335656.2|SAMN09396142|GCA_003256765.1|Burkholderia multivorans||Bmul_CF170.11c|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_003256765.1	Scaffold	145293	6443355	168	CLC v. 8.0.1	Pathogen: clinical or host-associated	PRJNA475602	University of Toronto	SAMN09396142	"Bmul_CF170.11c"	Shawn Clark	2015-03-23	clinical	6695578	Canada:Toronto	Homo sapiens	cystic fibrosis	sputum	43.653650 N 79.377806 W	NULL	NULL	Bmul_CF170.11c	Burkholderia multivorans	NULL	NULL	87883	NULL	NULL	Bmul_CF170.11c	NULL	NULL	PDT000335656.2	2018-06-19	87883	QLAP	QLAP00000000.1	NULL	NULL	NULL	0	0	0	0	4	3	NULL	"abaF,ampC=HMM,bla=HMM,blaPEN-A=MISTRANSLATION"	"ampC=HMM,bla=HMM,blaPEN-A=MISTRANSLATION"	0	NULL	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000335657.2|SAMN09396458|GCA_003256775.1|Burkholderia multivorans||Bmul_CF170.11h|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_003256775.1	Scaffold	167678	6411976	299	CLC v. 8.0.1	Pathogen: clinical or host-associated	PRJNA475602	University of Toronto	SAMN09396458	"Bmul_CF170.11h"	Shawn Clark	2015-03-23	clinical	6695608	Canada:Toronto	Homo sapiens	cystic fibrosis	sputum	43.653650 N 79.377806 W	NULL	NULL	Bmul_CF170.11h	Burkholderia multivorans	NULL	NULL	87883	NULL	NULL	Bmul_CF170.11h	NULL	NULL	PDT000335657.2	2018-06-19	87883	QLAK	QLAK00000000.1	NULL	NULL	NULL	0	0	0	0	4	3	NULL	"abaF,ampC=HMM,bla=HMM,blaPEN-A=MISTRANSLATION"	"ampC=HMM,bla=HMM,blaPEN-A=MISTRANSLATION"	0	NULL	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000335659.2|SAMN09394302|GCA_003256835.1|Burkholderia multivorans||Bmul_CF170.1e|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_003256835.1	Scaffold	159986	6395606	134	CLC v. 8.0.1	Pathogen: clinical or host-associated	PRJNA475602	University of Toronto	SAMN09394302	"Bmul_CF170.1e"	Shawn Clark	2011-11-16	clinical	6695638	Canada:Toronto	Homo sapiens	cystic fibrosis	sputum	43.653650 N 79.377806 W	NULL	NULL	Bmul_CF170.1e	Burkholderia multivorans	NULL	NULL	87883	NULL	NULL	Bmul_CF170.1e	NULL	NULL	PDT000335659.2	2018-06-19	87883	QLEJ	QLEJ00000000.1	NULL	NULL	NULL	0	0	0	0	4	3	NULL	"abaF,ampC=HMM,bla=HMM,blaPEN-A=MISTRANSLATION"	"ampC=HMM,bla=HMM,blaPEN-A=MISTRANSLATION"	0	NULL	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000335660.2|SAMN09396524|GCA_003256855.1|Burkholderia multivorans||Bmul_CF170.11j|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_003256855.1	Scaffold	174403	6443300	132	CLC v. 8.0.1	Pathogen: clinical or host-associated	PRJNA475602	University of Toronto	SAMN09396524	"Bmul_CF170.11j"	Shawn Clark	2015-03-23	clinical	6695668	Canada:Toronto	Homo sapiens	cystic fibrosis	sputum	43.653650 N 79.377806 W	NULL	NULL	Bmul_CF170.11j	Burkholderia multivorans	NULL	NULL	87883	NULL	NULL	Bmul_CF170.11j	NULL	NULL	PDT000335660.2	2018-06-19	87883	QLAI	QLAI00000000.1	NULL	NULL	NULL	0	0	0	0	4	3	NULL	"abaF,ampC=HMM,bla=HMM,blaPEN-A=MISTRANSLATION"	"ampC=HMM,bla=HMM,blaPEN-A=MISTRANSLATION"	0	NULL	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000335661.2|SAMN09394318|GCA_003256865.1|Burkholderia multivorans||Bmul_CF170.1g|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_003256865.1	Scaffold	134840	6389889	135	CLC v. 8.0.1	Pathogen: clinical or host-associated	PRJNA475602	University of Toronto	SAMN09394318	"Bmul_CF170.1g"	Shawn Clark	2011-11-16	clinical	6695688	Canada:Toronto	Homo sapiens	cystic fibrosis	sputum	43.653650 N 79.377806 W	NULL	NULL	Bmul_CF170.1g	Burkholderia multivorans	NULL	NULL	87883	NULL	NULL	Bmul_CF170.1g	NULL	NULL	PDT000335661.2	2018-06-19	87883	QLEH	QLEH00000000.1	NULL	NULL	NULL	0	0	0	0	4	3	NULL	"abaF,ampC=HMM,bla=HMM,blaPEN-A=MISTRANSLATION"	"ampC=HMM,bla=HMM,blaPEN-A=MISTRANSLATION"	0	NULL	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000335663.2|SAMN09394359|GCA_003256905.1|Burkholderia multivorans||Bmul_CF170.2e|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_003256905.1	Scaffold	163551	6389823	164	CLC v. 8.0.1	Pathogen: clinical or host-associated	PRJNA475602	University of Toronto	SAMN09394359	"Bmul_CF170.2e"	Shawn Clark	2011-12-21	clinical	6695728	Canada:Toronto	Homo sapiens	cystic fibrosis	sputum	43.653650 N 79.377806 W	NULL	NULL	Bmul_CF170.2e	Burkholderia multivorans	NULL	NULL	87883	NULL	NULL	Bmul_CF170.2e	NULL	NULL	PDT000335663.2	2018-06-19	87883	QLDZ	QLDZ00000000.1	NULL	NULL	NULL	0	0	0	0	4	3	NULL	"abaF,ampC=HMM,bla=HMM,blaPEN-A=MISTRANSLATION"	"ampC=HMM,bla=HMM,blaPEN-A=MISTRANSLATION"	0	NULL	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000335664.2|SAMN09394362|GCA_003256915.1|Burkholderia multivorans||Bmul_CF170.2h|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_003256915.1	Scaffold	135262	6395981	172	CLC v. 8.0.1	Pathogen: clinical or host-associated	PRJNA475602	University of Toronto	SAMN09394362	"Bmul_CF170.2h"	Shawn Clark	2011-12-21	clinical	6695748	Canada:Toronto	Homo sapiens	cystic fibrosis	sputum	43.653650 N 79.377806 W	NULL	NULL	Bmul_CF170.2h	Burkholderia multivorans	NULL	NULL	87883	NULL	NULL	Bmul_CF170.2h	NULL	NULL	PDT000335664.2	2018-06-19	87883	QLDW	QLDW00000000.1	NULL	NULL	NULL	0	0	0	0	4	3	NULL	"abaF,ampC=HMM,bla=HMM,blaPEN-A=MISTRANSLATION"	"ampC=HMM,bla=HMM,blaPEN-A=MISTRANSLATION"	0	NULL	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000335665.2|SAMN09394544|GCA_003256935.1|Burkholderia multivorans||Bmul_CF170.3g|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_003256935.1	Scaffold	147690	6411850	143	CLC v. 8.0.1	Pathogen: clinical or host-associated	PRJNA475602	University of Toronto	SAMN09394544	"Bmul_CF170.3g"	Shawn Clark	2012-01-25	clinical	6695768	Canada:Toronto	Homo sapiens	cystic fibrosis	sputum	43.653650 N 79.377806 W	NULL	NULL	Bmul_CF170.3g	Burkholderia multivorans	NULL	NULL	87883	NULL	NULL	Bmul_CF170.3g	NULL	NULL	PDT000335665.2	2018-06-19	87883	QLDN	QLDN00000000.1	NULL	NULL	NULL	0	0	0	0	4	3	NULL	"abaF,ampC=HMM,bla=HMM,blaPEN-A=MISTRANSLATION"	"ampC=HMM,bla=HMM,blaPEN-A=MISTRANSLATION"	0	NULL	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000335667.2|SAMN09394762|GCA_003256985.1|Burkholderia multivorans||Bmul_CF170.4d|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_003256985.1	Scaffold	157660	6403474	101	CLC v. 8.0.1	Pathogen: clinical or host-associated	PRJNA475602	University of Toronto	SAMN09394762	"Bmul_CF170.4d"	Shawn Clark	2012-03-07	clinical	6695828	Canada:Toronto	Homo sapiens	cystic fibrosis	sputum	43.653650 N 79.377806 W	NULL	NULL	Bmul_CF170.4d	Burkholderia multivorans	NULL	NULL	87883	NULL	NULL	Bmul_CF170.4d	NULL	NULL	PDT000335667.2	2018-06-19	87883	QLDG	QLDG00000000.1	NULL	NULL	NULL	0	0	0	0	4	3	NULL	"abaF,ampC=HMM,bla=HMM,blaPEN-A=MISTRANSLATION"	"ampC=HMM,bla=HMM,blaPEN-A=MISTRANSLATION"	0	NULL	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000335668.2|SAMN09394793|GCA_003256975.1|Burkholderia multivorans||Bmul_CF170.5a|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_003256975.1	Scaffold	147783	6523651	270	CLC v. 8.0.1	Pathogen: clinical or host-associated	PRJNA475602	University of Toronto	SAMN09394793	"Bmul_CF170.5a"	Shawn Clark	2012-04-11	clinical	6695838	Canada:Toronto	Homo sapiens	cystic fibrosis	sputum	43.653650 N 79.377806 W	NULL	NULL	Bmul_CF170.5a	Burkholderia multivorans	NULL	NULL	87883	NULL	NULL	Bmul_CF170.5a	NULL	NULL	PDT000335668.2	2018-06-19	87883	QLCZ	QLCZ00000000.1	NULL	NULL	NULL	0	0	0	0	4	3	NULL	"abaF,ampC=HMM,bla=HMM,blaPEN-A=MISTRANSLATION"	"ampC=HMM,bla=HMM,blaPEN-A=MISTRANSLATION"	0	NULL	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000335669.2|SAMN09394839|GCA_003256995.1|Burkholderia multivorans||Bmul_CF170.5c|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_003256995.1	Scaffold	161246	6406506	120	CLC v. 8.0.1	Pathogen: clinical or host-associated	PRJNA475602	University of Toronto	SAMN09394839	"Bmul_CF170.5c"	Shawn Clark	2012-04-11	clinical	6695848	Canada:Toronto	Homo sapiens	cystic fibrosis	sputum	43.653650 N 79.377806 W	NULL	NULL	Bmul_CF170.5c	Burkholderia multivorans	NULL	NULL	87883	NULL	NULL	Bmul_CF170.5c	NULL	NULL	PDT000335669.2	2018-06-19	87883	QLCX	QLCX00000000.1	NULL	NULL	NULL	0	0	0	0	4	3	NULL	"abaF,ampC=HMM,bla=HMM,blaPEN-A=MISTRANSLATION"	"ampC=HMM,bla=HMM,blaPEN-A=MISTRANSLATION"	0	NULL	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000335670.2|SAMN09394780|GCA_003257005.1|Burkholderia multivorans||Bmul_CF170.4g|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_003257005.1	Scaffold	153386	6431306	95	CLC v. 8.0.1	Pathogen: clinical or host-associated	PRJNA475602	University of Toronto	SAMN09394780	"Bmul_CF170.4g"	Shawn Clark	2012-03-07	clinical	6695858	Canada:Toronto	Homo sapiens	cystic fibrosis	sputum	43.653650 N 79.377806 W	NULL	NULL	Bmul_CF170.4g	Burkholderia multivorans	NULL	NULL	87883	NULL	NULL	Bmul_CF170.4g	NULL	NULL	PDT000335670.2	2018-06-19	87883	QLDD	QLDD00000000.1	NULL	NULL	NULL	0	0	0	0	4	3	NULL	"abaF,ampC=HMM,bla=HMM,blaPEN-A=MISTRANSLATION"	"ampC=HMM,bla=HMM,blaPEN-A=MISTRANSLATION"	0	NULL	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000335671.2|SAMN09394889|GCA_003257055.1|Burkholderia multivorans||Bmul_CF170.5e|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_003257055.1	Scaffold	171143	6423229	93	CLC v. 8.0.1	Pathogen: clinical or host-associated	PRJNA475602	University of Toronto	SAMN09394889	"Bmul_CF170.5e"	Shawn Clark	2012-04-11	clinical	6695878	Canada:Toronto	Homo sapiens	cystic fibrosis	sputum	43.653650 N 79.377806 W	NULL	NULL	Bmul_CF170.5e	Burkholderia multivorans	NULL	NULL	87883	NULL	NULL	Bmul_CF170.5e	NULL	NULL	PDT000335671.2	2018-06-19	87883	QLCV	QLCV00000000.1	NULL	NULL	NULL	0	0	0	0	4	3	NULL	"abaF,ampC=HMM,bla=HMM,blaPEN-A=MISTRANSLATION"	"ampC=HMM,bla=HMM,blaPEN-A=MISTRANSLATION"	0	NULL	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000335672.2|SAMN09395182|GCA_003257085.1|Burkholderia multivorans||Bmul_CF170.5i|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_003257085.1	Scaffold	167753	6411553	98	CLC v. 8.0.1	Pathogen: clinical or host-associated	PRJNA475602	University of Toronto	SAMN09395182	"Bmul_CF170.5i"	Shawn Clark	2012-04-11	clinical	6695908	Canada:Toronto	Homo sapiens	cystic fibrosis	sputum	43.653650 N 79.377806 W	NULL	NULL	Bmul_CF170.5i	Burkholderia multivorans	NULL	NULL	87883	NULL	NULL	Bmul_CF170.5i	NULL	NULL	PDT000335672.2	2018-06-19	87883	QLCR	QLCR00000000.1	NULL	NULL	NULL	0	0	0	0	4	3	NULL	"abaF,ampC=HMM,bla=HMM,blaPEN-A=MISTRANSLATION"	"ampC=HMM,bla=HMM,blaPEN-A=MISTRANSLATION"	0	NULL	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000335673.2|SAMN09394870|GCA_003257075.1|Burkholderia multivorans||Bmul_CF170.5d|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_003257075.1	Scaffold	183016	6434781	87	CLC v. 8.0.1	Pathogen: clinical or host-associated	PRJNA475602	University of Toronto	SAMN09394870	"Bmul_CF170.5d"	Shawn Clark	2012-04-11	clinical	6695928	Canada:Toronto	Homo sapiens	cystic fibrosis	sputum	43.653650 N 79.377806 W	NULL	NULL	Bmul_CF170.5d	Burkholderia multivorans	NULL	NULL	87883	NULL	NULL	Bmul_CF170.5d	NULL	NULL	PDT000335673.2	2018-06-19	87883	QLCW	QLCW00000000.1	NULL	NULL	NULL	0	0	0	0	4	3	NULL	"abaF,ampC=HMM,bla=HMM,blaPEN-A=MISTRANSLATION"	"ampC=HMM,bla=HMM,blaPEN-A=MISTRANSLATION"	0	NULL	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000335674.2|SAMN09395277|GCA_003257095.1|Burkholderia multivorans||Bmul_CF170.6h|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_003257095.1	Scaffold	167676	6437473	150	CLC v. 8.0.1	Pathogen: clinical or host-associated	PRJNA475602	University of Toronto	SAMN09395277	"Bmul_CF170.6h"	Shawn Clark	2012-05-18	clinical	6695938	Canada:Toronto	Homo sapiens	cystic fibrosis	sputum	43.653650 N 79.377806 W	NULL	NULL	Bmul_CF170.6h	Burkholderia multivorans	NULL	NULL	87883	NULL	NULL	Bmul_CF170.6h	NULL	NULL	PDT000335674.2	2018-06-19	87883	QLCI	QLCI00000000.1	NULL	NULL	NULL	0	0	0	0	4	3	NULL	"abaF,ampC=HMM,bla=HMM,blaPEN-A=MISTRANSLATION"	"ampC=HMM,bla=HMM,blaPEN-A=MISTRANSLATION"	0	NULL	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000335675.2|SAMN09395231|GCA_003257135.1|Burkholderia multivorans||Bmul_CF170.6e|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_003257135.1	Scaffold	165920	6433191	161	CLC v. 8.0.1	Pathogen: clinical or host-associated	PRJNA475602	University of Toronto	SAMN09395231	"Bmul_CF170.6e"	Shawn Clark	2012-05-18	clinical	6695958	Canada:Toronto	Homo sapiens	cystic fibrosis	sputum	43.653650 N 79.377806 W	NULL	NULL	Bmul_CF170.6e	Burkholderia multivorans	NULL	NULL	87883	NULL	NULL	Bmul_CF170.6e	NULL	NULL	PDT000335675.2	2018-06-19	87883	QLCL	QLCL00000000.1	NULL	NULL	NULL	0	0	0	0	4	3	NULL	"abaF,ampC=HMM,bla=HMM,blaPEN-A=MISTRANSLATION"	"ampC=HMM,bla=HMM,blaPEN-A=MISTRANSLATION"	0	NULL	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000335676.2|SAMN09395408|GCA_003257155.1|Burkholderia multivorans||Bmul_CF170.7d|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_003257155.1	Scaffold	194053	6440551	108	CLC v. 8.0.1	Pathogen: clinical or host-associated	PRJNA475602	University of Toronto	SAMN09395408	"Bmul_CF170.7d"	Shawn Clark	2012-06-13	clinical	6695988	Canada:Toronto	Homo sapiens	cystic fibrosis	sputum	43.653650 N 79.377806 W	NULL	NULL	Bmul_CF170.7d	Burkholderia multivorans	NULL	NULL	87883	NULL	NULL	Bmul_CF170.7d	NULL	NULL	PDT000335676.2	2018-06-19	87883	QLCC	QLCC00000000.1	NULL	NULL	NULL	0	0	0	0	4	3	NULL	"abaF,ampC=HMM,bla=HMM,blaPEN-A=MISTRANSLATION"	"ampC=HMM,bla=HMM,blaPEN-A=MISTRANSLATION"	0	NULL	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000335677.2|SAMN09395436|GCA_003257175.1|Burkholderia multivorans||Bmul_CF170.7i|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_003257175.1	Scaffold	193822	6441633	103	CLC v. 8.0.1	Pathogen: clinical or host-associated	PRJNA475602	University of Toronto	SAMN09395436	"Bmul_CF170.7i"	Shawn Clark	2012-06-13	clinical	6695998	Canada:Toronto	Homo sapiens	cystic fibrosis	sputum	43.653650 N 79.377806 W	NULL	NULL	Bmul_CF170.7i	Burkholderia multivorans	NULL	NULL	87883	NULL	NULL	Bmul_CF170.7i	NULL	NULL	PDT000335677.2	2018-06-19	87883	QLBX	QLBX00000000.1	NULL	NULL	NULL	0	0	0	0	4	3	NULL	"abaF,ampC=HMM,bla=HMM,blaPEN-A=MISTRANSLATION"	"ampC=HMM,bla=HMM,blaPEN-A=MISTRANSLATION"	0	NULL	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000335678.2|SAMN09395502|GCA_003257205.1|Burkholderia multivorans||Bmul_CF170.8f|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_003257205.1	Scaffold	124600	6426479	185	CLC v. 8.0.1	Pathogen: clinical or host-associated	PRJNA475602	University of Toronto	SAMN09395502	"Bmul_CF170.8f"	Shawn Clark	2012-06-20	clinical	6696018	Canada: Toronto	Homo sapiens	cystic fibrosis	sputum	43.653650 N 79.377806 W	NULL	NULL	Bmul_CF170.8f	Burkholderia multivorans	NULL	NULL	87883	NULL	NULL	Bmul_CF170.8f	NULL	NULL	PDT000335678.2	2018-06-19	87883	QLBQ	QLBQ00000000.1	NULL	NULL	NULL	0	0	0	0	4	3	NULL	"abaF,ampC=HMM,bla=HMM,blaPEN-A=MISTRANSLATION"	"ampC=HMM,bla=HMM,blaPEN-A=MISTRANSLATION"	0	NULL	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000335679.2|SAMN09395509|GCA_003257235.1|Burkholderia multivorans||Bmul_CF170.8g|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_003257235.1	Scaffold	163550	6429300	139	CLC v. 8.0.1	Pathogen: clinical or host-associated	PRJNA475602	University of Toronto	SAMN09395509	"Bmul_CF170.8g"	Shawn Clark	2012-06-20	clinical	6696038	Canada:Toronto	Homo sapiens	cystic fibrosis	sputum	43.653650 N 79.377806 W	NULL	NULL	Bmul_CF170.8g	Burkholderia multivorans	NULL	NULL	87883	NULL	NULL	Bmul_CF170.8g	NULL	NULL	PDT000335679.2	2018-06-19	87883	QLBP	QLBP00000000.1	NULL	NULL	NULL	0	0	0	0	4	3	NULL	"abaF,ampC=HMM,bla=HMM,blaPEN-A=MISTRANSLATION"	"ampC=HMM,bla=HMM,blaPEN-A=MISTRANSLATION"	0	NULL	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000335681.2|SAMN09395525|GCA_003257255.1|Burkholderia multivorans||Bmul_CF170.8i|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_003257255.1	Scaffold	154764	6419721	190	CLC v. 8.0.1	Pathogen: clinical or host-associated	PRJNA475602	University of Toronto	SAMN09395525	"Bmul_CF170.8i"	Shawn Clark	2012-06-20	clinical	6696078	Canada:Toronto	Homo sapiens	cystic fibrosis	sputum	43.653650 N 79.377806 W	NULL	NULL	Bmul_CF170.8i	Burkholderia multivorans	NULL	NULL	87883	NULL	NULL	Bmul_CF170.8i	NULL	NULL	PDT000335681.2	2018-06-19	87883	QLBN	QLBN00000000.1	NULL	NULL	NULL	0	0	0	0	4	3	NULL	"abaF,ampC=HMM,bla=HMM,blaPEN-A=MISTRANSLATION"	"ampC=HMM,bla=HMM,blaPEN-A=MISTRANSLATION"	0	NULL	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000335682.2|SAMN09395526|GCA_003257275.1|Burkholderia multivorans||Bmul_CF170.8j|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_003257275.1	Scaffold	174103	6438870	112	CLC v. 8.0.1	Pathogen: clinical or host-associated	PRJNA475602	University of Toronto	SAMN09395526	"Bmul_CF170.8j"	Shawn Clark	2012-06-20	clinical	6696098	Canada:Toronto	Homo sapiens	cystic fibrosis	sputum	43.653650 N 79.377806 W	NULL	NULL	Bmul_CF170.8j	Burkholderia multivorans	NULL	NULL	87883	NULL	NULL	Bmul_CF170.8j	NULL	NULL	PDT000335682.2	2018-06-19	87883	QLBM	QLBM00000000.1	NULL	NULL	NULL	0	0	0	0	4	3	NULL	"abaF,ampC=HMM,bla=HMM,blaPEN-A=MISTRANSLATION"	"ampC=HMM,bla=HMM,blaPEN-A=MISTRANSLATION"	0	NULL	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
