#label	FDA_lab_id	HHS_region	IFSAC_category	LibraryLayout	PFGE_PrimaryEnzyme_pattern	PFGE_SecondaryEnzyme_pattern	Platform	Run	asm_acc	asm_level	asm_stats_contig_n50	asm_stats_length_bp	asm_stats_n_contig	assembly_method	attribute_package	bioproject_acc	bioproject_center	biosample_acc	isolate_identifiers	collected_by	collection_date	epi_type	fullasm_id	geo_loc_name	host	host_disease	isolation_source	lat_lon	ontological_term	outbreak	sample_name	scientific_name	serovar	source_type	species_taxid	sra_center	sra_release_date	strain	sequenced_by	project_name	target_acc	target_creation_date	taxid	wgs_acc_prefix	wgs_master_acc	minsame	mindiff	computed_types	number_drugs_resistant	number_drugs_intermediate	number_drugs_susceptible	number_drugs_tested	number_amr_genes	number_core_amr_genes	AST_phenotypes	AMR_genotypes	AMR_genotypes_core	number_stress_genes	stress_genotypes	number_virulence_genes	virulence_genotypes	amrfinder_version	refgene_db_version	amrfinder_analysis_type	amrfinder_applied
PDT000974143.1|SAMN07185510|GCA_016989715.1|Clostridium botulinum||Su0658|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_016989715.1	Contig	268233	4328178	66	SPAdes v. 3.7.1	Pathogen: environmental/food/other	PRJNA391949	Northern Arizona University	SAMN07185510	"Cbot0043-o","Cbot0043o-SU0658","SRS2342833","Su0658"	Universidad Nacional de Cuyo	1987	environmental/other	25142008	Argentina	NULL	NULL	soil	NULL	NULL	NULL	Cbot0043o-SU0658	Clostridium botulinum	NULL	NULL	1491	NULL	NULL	Su0658	NULL	NULL	PDT000974143.1	2021-02-26	1491	NKSH	NKSH00000000.1	NULL	NULL	NULL	0	0	0	0	5	5	NULL	"abc-f=HMM,catA=HMM,cfr,fosX=HMM,lsa=HMM"	"abc-f=HMM,catA=HMM,cfr,fosX=HMM,lsa=HMM"	1	"arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000974144.1|SAMN07185499|GCA_016989755.1|Clostridium botulinum||Man111|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_016989755.1	Contig	441452	4280074	50	SPAdes v. 3.7.1	Pathogen: environmental/food/other	PRJNA391949	Northern Arizona University	SAMN07185499	"Cbot0027-o","Cbot0027o-Man111","Man111","SRS2342879"	Universidad Nacional de Cuyo	1987	environmental/other	25142038	Argentina	NULL	NULL	herb	NULL	NULL	NULL	Cbot0027o-Man111	Clostridium botulinum	NULL	NULL	1491	NULL	NULL	Man111	NULL	NULL	PDT000974144.1	2021-02-26	1491	NKSQ	NKSQ00000000.1	NULL	NULL	NULL	0	0	0	0	7	7	NULL	"abc-f=HMM,blaCBP-1,blaR1,catA=HMM,cfr,fosX=HMM,lsa=HMM"	"abc-f=HMM,blaCBP-1,blaR1,catA=HMM,cfr,fosX=HMM,lsa=HMM"	1	"arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000974145.1|SAMN07185507|GCA_016989775.1|Clostridium botulinum||Su0160|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_016989775.1	Contig	416669	3972687	32	SPAdes v. 3.7.1	Pathogen: environmental/food/other	PRJNA391949	Northern Arizona University	SAMN07185507	"Cbot0039-o","Cbot0039o-SU0160","SRS2342873","Su0160"	Universidad Nacional de Cuyo	1987	environmental/other	25142078	Argentina	NULL	NULL	soil	NULL	NULL	NULL	Cbot0039o-SU0160	Clostridium botulinum	NULL	NULL	1491	NULL	NULL	Su0160	NULL	NULL	PDT000974145.1	2021-02-26	1491	NKSK	NKSK00000000.1	NULL	NULL	NULL	0	0	0	0	5	5	NULL	"abc-f=HMM,catA=HMM,cfr=PARTIAL_END_OF_CONTIG,fosX=HMM,lsa=HMM"	"abc-f=HMM,catA=HMM,cfr=PARTIAL_END_OF_CONTIG,fosX=HMM,lsa=HMM"	1	"arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000974147.1|SAMN07185495|GCA_016989825.1|Clostridium botulinum||BrQuSJ|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_016989825.1	Contig	2275100	4352993	34	SPAdes v. 3.7.1	Pathogen: environmental/food/other	PRJNA391949	Northern Arizona University	SAMN07185495	"BrQuSJ","Cbot0023-o","Cbot0023o-BrQuSJ","SRS2342846"	Universidad Nacional de Cuyo	1987	environmental/other	25142118	Argentina	NULL	NULL	outbreak	NULL	NULL	NULL	Cbot0023o-BrQuSJ	Clostridium botulinum	NULL	NULL	1491	NULL	NULL	BrQuSJ	NULL	NULL	PDT000974147.1	2021-02-26	1491	NKSU	NKSU00000000.1	NULL	NULL	NULL	0	0	0	0	5	5	NULL	"abc-f=HMM,catA=HMM,cfr,fosX=HMM,lsa=HMM"	"abc-f=HMM,catA=HMM,cfr,fosX=HMM,lsa=HMM"	1	"arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000974148.1|SAMN07185494|GCA_016989855.1|Clostridium botulinum||BrJard|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_016989855.1	Contig	215685	4369978	62	SPAdes v. 3.7.1	Pathogen: environmental/food/other	PRJNA391949	Northern Arizona University	SAMN07185494	"BrJard","Cbot0022-o","Cbot0022o-BrJard","SRS2342844"	Universidad Nacional de Cuyo	1987	environmental/other	25142138	Argentina	NULL	NULL	outbreak	NULL	NULL	NULL	Cbot0022o-BrJard	Clostridium botulinum	NULL	NULL	1491	NULL	NULL	BrJard	NULL	NULL	PDT000974148.1	2021-02-26	1491	NKSV	NKSV00000000.1	NULL	NULL	NULL	0	0	0	0	7	7	NULL	"abc-f=HMM,blaCBP-1,blaR1,catA=HMM,cfr,fosX=HMM,lsa=HMM"	"abc-f=HMM,blaCBP-1,blaR1,catA=HMM,cfr,fosX=HMM,lsa=HMM"	1	"arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000974149.1|SAMN07185493|GCA_016989895.1|Clostridium botulinum||BrGarc|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_016989895.1	Contig	743450	4098296	43	SPAdes v. 3.7.1	Pathogen: environmental/food/other	PRJNA391949	Northern Arizona University	SAMN07185493	"BrGarc","Cbot0021-o","Cbot0021o-BrGarc","SRS2342845"	Universidad Nacional de Cuyo	1987	environmental/other	25142208	Argentina	NULL	NULL	outbreak	NULL	NULL	NULL	Cbot0021o-BrGarc	Clostridium botulinum	NULL	NULL	1491	NULL	NULL	BrGarc	NULL	NULL	PDT000974149.1	2021-02-26	1491	NKSW	NKSW00000000.1	NULL	NULL	NULL	0	0	0	0	7	7	NULL	"abc-f=HMM,blaCBP-1,blaR1,catA=HMM,cfr,fosX=HMM,lsa=HMM"	"abc-f=HMM,blaCBP-1,blaR1,catA=HMM,cfr,fosX=HMM,lsa=HMM"	1	"arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000974150.1|SAMN07185487|GCA_016989975.1|Clostridium botulinum||Su0850|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_016989975.1	Contig	589209	4262384	61	SPAdes v. 3.7.1	Pathogen: environmental/food/other	PRJNA391949	Northern Arizona University	SAMN07185487	"Cbot0011-o","Cbot0011o-SU0850","SRS2342882","Su0850"	Universidad Nacional de Cuyo	1987	environmental/other	25142258	Argentina	NULL	NULL	soil	NULL	NULL	NULL	Cbot0011o-SU0850	Clostridium botulinum	NULL	NULL	1491	NULL	NULL	Su0850	NULL	NULL	PDT000974150.1	2021-02-26	1491	NKTB	NKTB00000000.1	NULL	NULL	NULL	0	0	0	0	7	7	NULL	"abc-f=HMM,blaCBP-1,blaR1,catA=HMM,cfr,fosX=HMM,lsa=HMM"	"abc-f=HMM,blaCBP-1,blaR1,catA=HMM,cfr,fosX=HMM,lsa=HMM"	1	"arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000974151.1|SAMN07185490|GCA_016990015.1|Clostridium botulinum||Su1223|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_016990015.1	Contig	815957	4016700	27	SPAdes v. 3.7.1	Pathogen: environmental/food/other	PRJNA391949	Northern Arizona University	SAMN07185490	"Cbot0016-o","Cbot0016o-SU1223","SRS2342849","Su1223"	Universidad Nacional de Cuyo	NULL	environmental/other	25142308	Argentina	NULL	NULL	soil	NULL	NULL	NULL	Cbot0016o-SU1223	Clostridium botulinum	NULL	NULL	1491	NULL	NULL	Su1223	NULL	NULL	PDT000974151.1	2021-02-26	1491	NKSZ	NKSZ00000000.1	NULL	NULL	NULL	0	0	0	0	5	5	NULL	"abc-f=HMM,catA=HMM,cfr,fosX=HMM,lsa=HMM"	"abc-f=HMM,catA=HMM,cfr,fosX=HMM,lsa=HMM"	1	"arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000974152.1|SAMN07185492|GCA_016990025.1|Clostridium botulinum||Su1935|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_016990025.1	Contig	738138	4207851	43	SPAdes v. 3.7.1	Pathogen: environmental/food/other	PRJNA391949	Northern Arizona University	SAMN07185492	"Cbot0020-o","Cbot0020o-SU1935","SRS2342843","Su1935"	Universidad Nacional de Cuyo	1987	environmental/other	25142318	Argentina	NULL	NULL	soil	NULL	NULL	NULL	Cbot0020o-SU1935	Clostridium botulinum	NULL	NULL	1491	NULL	NULL	Su1935	NULL	NULL	PDT000974152.1	2021-02-26	1491	NKSX	NKSX00000000.1	NULL	NULL	NULL	0	0	0	0	5	5	NULL	"abc-f=HMM,catA=HMM,cfr,fosX=HMM,lsa=HMM"	"abc-f=HMM,catA=HMM,cfr,fosX=HMM,lsa=HMM"	1	"arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000974153.1|SAMN07185485|GCA_016990055.1|Clostridium botulinum||Su0780|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_016990055.1	Contig	235246	3946920	46	SPAdes v. 3.7.1	Pathogen: environmental/food/other	PRJNA391949	Northern Arizona University	SAMN07185485	"Cbot0009-o","Cbot0009o-SU0780","SRS2342884","Su0780"	Universidad Nacional de Cuyo	1987	environmental/other	25142348	Argentina	NULL	NULL	soil	NULL	NULL	NULL	Cbot0009o-SU0780	Clostridium botulinum	NULL	NULL	1491	NULL	NULL	Su0780	NULL	NULL	PDT000974153.1	2021-02-26	1491	NKTD	NKTD00000000.1	NULL	NULL	NULL	0	0	0	0	6	6	NULL	"abc-f=HMM,catA=HMM,cfr,fosX=HMM,lsa=HMM,vat=HMM"	"abc-f=HMM,catA=HMM,cfr,fosX=HMM,lsa=HMM,vat=HMM"	1	"arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000974154.1|SAMN07185486|GCA_016990065.1|Clostridium botulinum||Su0803|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_016990065.1	Contig	521893	4105532	62	SPAdes v. 3.7.1	Pathogen: environmental/food/other	PRJNA391949	Northern Arizona University	SAMN07185486	"Cbot0010-o","Cbot0010o-SU0803","SRS2342881","Su0803"	Universidad Nacional de Cuyo	1987	environmental/other	25142378	Argentina	NULL	NULL	soil	NULL	NULL	NULL	Cbot0010o-SU0803	Clostridium botulinum	NULL	NULL	1491	NULL	NULL	Su0803	NULL	NULL	PDT000974154.1	2021-02-26	1491	NKTC	NKTC00000000.1	NULL	NULL	NULL	0	0	0	0	7	7	NULL	"abc-f=HMM,blaCBP-1,blaR1,catA=HMM,cfr,fosX=HMM,lsa=HMM"	"abc-f=HMM,blaCBP-1,blaR1,catA=HMM,cfr,fosX=HMM,lsa=HMM"	1	"arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000974155.1|SAMN07185484|GCA_016990115.1|Clostridium botulinum||Su0769|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_016990115.1	Contig	195232	4167208	61	SPAdes v. 3.7.1	Pathogen: environmental/food/other	PRJNA391949	Northern Arizona University	SAMN07185484	"Cbot0008-o","Cbot0008o-SU0769","SRS2342883","Su0769"	Universidad Nacional de Cuyo	1987	environmental/other	25142398	Argentina	NULL	NULL	soil	NULL	NULL	NULL	Cbot0008o-SU0769	Clostridium botulinum	NULL	NULL	1491	NULL	NULL	Su0769	NULL	NULL	PDT000974155.1	2021-02-26	1491	NKTE	NKTE00000000.1	NULL	NULL	NULL	0	0	0	0	7	7	NULL	"abc-f=HMM,blaCBP-1,blaR1,catA=HMM,cfr,fosX=HMM,lsa=HMM"	"abc-f=HMM,blaCBP-1,blaR1,catA=HMM,cfr,fosX=HMM,lsa=HMM"	1	"arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000974156.1|SAMN07185483|GCA_016990155.1|Clostridium botulinum||Su0641|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_016990155.1	Contig	362681	3904337	38	SPAdes v. 3.7.1	Pathogen: environmental/food/other	PRJNA391949	Northern Arizona University	SAMN07185483	"Cbot0007-o","Cbot0007o-SU0641","SRS2342885","Su0641"	Universidad Nacional de Cuyo	NULL	environmental/other	25142448	Argentina	NULL	NULL	soil	NULL	NULL	NULL	Cbot0007o-SU0641	Clostridium botulinum	NULL	NULL	1491	NULL	NULL	Su0641	NULL	NULL	PDT000974156.1	2021-02-26	1491	NKTF	NKTF00000000.1	NULL	NULL	NULL	0	0	0	0	6	6	NULL	"abc-f=HMM,catA=HMM,cfr,fosX=HMM,lsa=HMM,vat=HMM"	"abc-f=HMM,catA=HMM,cfr,fosX=HMM,lsa=HMM,vat=HMM"	1	"arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000974157.1|SAMN07185478|GCA_016990195.1|Clostridium botulinum||Su0110|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_016990195.1	Contig	410020	4270285	61	SPAdes v. 3.7.1	Pathogen: environmental/food/other	PRJNA391949	Northern Arizona University	SAMN07185478	"Cbot0001-o","Cbot0001o-SU0110","SRS2342889","Su0110"	Universidad Nacional de Cuyo	1976	environmental/other	25142478	Argentina	NULL	NULL	soil	NULL	NULL	NULL	Cbot0001o-SU0110	Clostridium botulinum	NULL	NULL	1491	NULL	NULL	Su0110	NULL	NULL	PDT000974157.1	2021-02-26	1491	NKTK	NKTK00000000.1	NULL	NULL	NULL	0	0	0	0	5	5	NULL	"abc-f=HMM,catA=HMM,cfr,fosX=HMM,lsa=HMM"	"abc-f=HMM,catA=HMM,cfr,fosX=HMM,lsa=HMM"	1	"arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000974158.1|SAMN07485777|GCA_016990235.1|Clostridium botulinum||Su1918|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_016990235.1	Contig	723245	4271365	49	SPAdes v. 3.7.1	Pathogen: environmental/food/other	PRJNA391949	Northern Arizona University	SAMN07485777	"CbotD0156-U21079","SRS2422143","Su1918","U21079"	Universidad Nacional de Cuyo	2009	environmental/other	25142518	Argentina	NULL	NULL	soil	NULL	NULL	NULL	CbotD0156-U21079	Clostridium botulinum	NULL	NULL	1491	NULL	NULL	Su1918	NULL	NULL	PDT000974158.1	2021-02-26	1491	NQVP	NQVP00000000.1	NULL	NULL	NULL	0	0	0	0	7	7	NULL	"abc-f=HMM,blaCBP-1,blaR1,catA=HMM,cfr,fosX=HMM,lsa=HMM"	"abc-f=HMM,blaCBP-1,blaR1,catA=HMM,cfr,fosX=HMM,lsa=HMM"	1	"arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000974159.1|SAMN07485776|GCA_016990255.1|Clostridium botulinum||Su1089|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_016990255.1	Contig	460477	4062838	58	SPAdes v. 3.7.1	Pathogen: environmental/food/other	PRJNA391949	Northern Arizona University	SAMN07485776	"CbotD0135-U21083","SRS2422144","Su1089","U21083"	Universidad Nacional de Cuyo	1998	environmental/other	25142538	Argentina	NULL	NULL	soil	NULL	NULL	NULL	CbotD0135-U21083	Clostridium botulinum	NULL	NULL	1491	NULL	NULL	Su1089	NULL	NULL	PDT000974159.1	2021-02-26	1491	NQVQ	NQVQ00000000.1	NULL	NULL	NULL	0	0	0	0	5	5	NULL	"abc-f=HMM,catA=HMM,cfr,fosX=HMM,lsa=HMM"	"abc-f=HMM,catA=HMM,cfr,fosX=HMM,lsa=HMM"	1	"arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000974160.1|SAMN07485775|GCA_016990275.1|Clostridium botulinum||Su1062|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_016990275.1	Contig	274519	4273021	48	SPAdes v. 3.7.1	Pathogen: environmental/food/other	PRJNA391949	Northern Arizona University	SAMN07485775	"CbotD0124-U21081","SRS2422135","Su1062","U21081"	Universidad Nacional de Cuyo	1998	environmental/other	25142558	Argentina	NULL	NULL	soil	NULL	NULL	NULL	CbotD0124-U21081	Clostridium botulinum	NULL	NULL	1491	NULL	NULL	Su1062	NULL	NULL	PDT000974160.1	2021-02-26	1491	NQVR	NQVR00000000.1	NULL	NULL	NULL	0	0	0	0	7	7	NULL	"abc-f=HMM,blaCBP-1,blaR1,catA=HMM,cfr,fosX=HMM,lsa=HMM"	"abc-f=HMM,blaCBP-1,blaR1,catA=HMM,cfr,fosX=HMM,lsa=HMM"	1	"arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000974161.1|SAMN07485774|GCA_016990285.1|Clostridium botulinum||It328|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_016990285.1	Contig	2058083	3835422	32	SPAdes v. 3.7.1	Pathogen: environmental/food/other	PRJNA391949	Northern Arizona University	SAMN07485774	"CNRBCL328","CbotD0009-I328","It328","SRS2422136"	National Reference Centre for Botulism, Istituto Superiore di Sanita	2004	environmental/other	25142578	Italy	NULL	NULL	honey	NULL	NULL	NULL	CbotD0009-I328	Clostridium botulinum	NULL	NULL	1491	NULL	NULL	It328	NULL	NULL	PDT000974161.1	2021-02-26	1491	NQVS	NQVS00000000.1	NULL	NULL	NULL	0	0	0	0	7	7	NULL	"blaCBP,blaR1,catA=HMM,cfr,fosX=HMM,lsa=HMM,vat=HMM"	"blaCBP,blaR1,catA=HMM,cfr,fosX=HMM,lsa=HMM,vat=HMM"	0	NULL	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000974162.1|SAMN07485773|GCA_016990315.1|Clostridium botulinum||It130|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_016990315.1	Contig	816253	4038662	40	SPAdes v. 3.7.1	Pathogen: environmental/food/other	PRJNA391949	Northern Arizona University	SAMN07485773	"CNRBCL130","CbotD0008-I130","It130","SRS2422138"	National Reference Centre for Botulism, Istituto Superiore di Sanita	1998	clinical	25142598	Italy	Homo sapiens	NULL	feces	NULL	NULL	NULL	CbotD0008-I130	Clostridium botulinum	NULL	NULL	1491	NULL	NULL	It130	NULL	NULL	PDT000974162.1	2021-02-26	1491	NQVT	NQVT00000000.1	NULL	NULL	NULL	0	0	0	0	7	7	NULL	"abc-f=HMM,blaCBP-1,blaR1,catA=HMM,cfr,fosX=HMM,lsa=HMM"	"abc-f=HMM,blaCBP-1,blaR1,catA=HMM,cfr,fosX=HMM,lsa=HMM"	1	"arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000974163.1|SAMN07485771|GCA_016990335.1|Clostridium botulinum||It260|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_016990335.1	Contig	392196	4110538	60	SPAdes v. 3.7.1	Pathogen: environmental/food/other	PRJNA391949	Northern Arizona University	SAMN07485771	"CNRBCL260","CbotD0006-I260","It260","SRS2422140"	National Reference Centre for Botulism, Istituto Superiore di Sanita	2003	clinical	25142628	Italy	Homo sapiens	NULL	feces	NULL	NULL	NULL	CbotD0006-I260	Clostridium botulinum	NULL	NULL	1491	NULL	NULL	It260	NULL	NULL	PDT000974163.1	2021-02-26	1491	NQVV	NQVV00000000.1	NULL	NULL	NULL	0	0	0	0	7	7	NULL	"abc-f=HMM,blaCBP-1,blaR1,catA=HMM,cfr,fosX=HMM,lsa=HMM"	"abc-f=HMM,blaCBP-1,blaR1,catA=HMM,cfr,fosX=HMM,lsa=HMM"	1	"arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000974164.1|SAMN07485772|GCA_016990345.1|Clostridium botulinum||It137|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_016990345.1	Contig	792343	3834757	31	SPAdes v. 3.7.1	Pathogen: environmental/food/other	PRJNA391949	Northern Arizona University	SAMN07485772	"CNRBCL137","CbotD0007-I137","It137","SRS2422137"	National Reference Centre for Botulism, Istituto Superiore di Sanita	1996	clinical	25142638	Italy	Homo sapiens	NULL	feces	NULL	NULL	NULL	CbotD0007-I137	Clostridium botulinum	NULL	NULL	1491	NULL	NULL	It137	NULL	NULL	PDT000974164.1	2021-02-26	1491	NQVU	NQVU00000000.1	NULL	NULL	NULL	0	0	0	0	7	7	NULL	"blaCBP,blaR1,catA=HMM,cfr,fosX=HMM,lsa=HMM,vat=HMM"	"blaCBP,blaR1,catA=HMM,cfr,fosX=HMM,lsa=HMM,vat=HMM"	0	NULL	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000974165.1|SAMN07485769|GCA_016990375.1|Clostridium botulinum||It29|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_016990375.1	Contig	597751	4112819	52	SPAdes v. 3.7.1	Pathogen: environmental/food/other	PRJNA391949	Northern Arizona University	SAMN07485769	"CNRBCL29","CbotD0002-I29","It29","SRS2422142"	National Reference Centre for Botulism, Istituto Superiore di Sanita	1998	clinical	25142658	Italy	Homo sapiens	NULL	feces	NULL	NULL	NULL	CbotD0002-I29	Clostridium botulinum	NULL	NULL	1491	NULL	NULL	It29	NULL	NULL	PDT000974165.1	2021-02-26	1491	NQVX	NQVX00000000.1	NULL	NULL	NULL	0	0	0	0	7	7	NULL	"abc-f=HMM,blaCBP-1,blaR1,catA=HMM,cfr,fosX=HMM,lsa=HMM"	"abc-f=HMM,blaCBP-1,blaR1,catA=HMM,cfr,fosX=HMM,lsa=HMM"	1	"arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000974166.1|SAMN07485770|GCA_016990395.1|Clostridium botulinum||It386|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_016990395.1	Contig	673325	3850232	27	SPAdes v. 3.7.1	Pathogen: environmental/food/other	PRJNA391949	Northern Arizona University	SAMN07485770	"CNRBCL386","CbotD0005-I386","It386","SRS2422139"	National Reference Centre for Botulism, Istituto Superiore di Sanita	2006	clinical	25142678	Italy	Homo sapiens	NULL	feces	NULL	NULL	NULL	CbotD0005-I386	Clostridium botulinum	NULL	NULL	1491	NULL	NULL	It386	NULL	NULL	PDT000974166.1	2021-02-26	1491	NQVW	NQVW00000000.1	NULL	NULL	NULL	0	0	0	0	5	5	NULL	"abc-f=HMM,catA=HMM,cfr,fosX=HMM,lsa=HMM"	"abc-f=HMM,catA=HMM,cfr,fosX=HMM,lsa=HMM"	1	"arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000974167.1|SAMN07485768|GCA_016990415.1|Clostridium botulinum||It103|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_016990415.1	Contig	589172	4154648	48	SPAdes v. 3.7.1	Pathogen: environmental/food/other	PRJNA391949	Northern Arizona University	SAMN07485768	"CNRBCL103","CbotD0001-I103","It103","SRS2422141"	National Reference Centre for Botulism, Istituto Superiore di Sanita	1996	clinical	25142698	Italy	Homo sapiens	NULL	feces	NULL	NULL	NULL	CbotD0001-I103	Clostridium botulinum	NULL	NULL	1491	NULL	NULL	It103	NULL	NULL	PDT000974167.1	2021-02-26	1491	NQVY	NQVY00000000.1	NULL	NULL	NULL	0	0	0	0	7	7	NULL	"abc-f=HMM,blaCBP-1,blaR1,catA=HMM,cfr,fosX=HMM,lsa=HMM"	"abc-f=HMM,blaCBP-1,blaR1,catA=HMM,cfr,fosX=HMM,lsa=HMM"	1	"arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000975936.1|SAMN16288618|GCA_017100085.1|Clostridium botulinum||BKT2873|MIGS Cultured Bacterial/Archaeal	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_017100085.1	Complete Genome	2838878	3189722	4	HGAP v. 3	MIGS Cultured Bacterial/Archaeal	PRJNA666195	University of Helsinki	SAMN16288618	"BKT2873","SRS7968642"	NULL	2007	NULL	25258948	Sweden	Chicken	NULL	NULL	60.1282 N 18.6435 E	NULL	NULL	BKT2873	Clostridium botulinum	NULL	NULL	1491	NULL	NULL	BKT2873	NULL	NULL	PDT000975936.1	2021-03-01	1491	NULL	NULL	NULL	NULL	NULL	0	0	0	0	0	0	NULL	NULL	NULL	0	NULL	0	NULL	3.10.30	2022-05-26.1	COMBINED	1
PDT000984840.1|SAMN10922117|GCA_017330665.1|Clostridium botulinum||CDC60225|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_017330665.1	Contig	142003	4332555	67	SPAdes v. 3.12.16	Pathogen: environmental/food/other	PRJNA428620	Centers for Disease Control and Prevention	SAMN10922117	"CDC60225","SRS4360058"	Hawaii State Department of Health	2015	clinical	25516018	USA: Hawaii	Homo sapiens	NULL	stool	19.8968 N 155.5828 W	NULL	NULL	CDC60225	Clostridium botulinum	NULL	NULL	1491	NULL	NULL	CDC60225	NULL	NULL	PDT000984840.1	2021-03-11	1491	SHCP	SHCP00000000.1	NULL	NULL	NULL	0	0	0	0	5	5	NULL	"abc-f=HMM,bla=HMM,catA=HMM,cfr,lsa=HMM"	"abc-f=HMM,bla=HMM,catA=HMM,cfr,lsa=HMM"	1	"arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
